project_id,name,developer,district,city,handover,price_from,price_per_m2,status,url,listing_urls
prj3251,Chung Cư Mỹ Đức,CÔNG TY CP XD SỐ 5,Quận Bình Thạnh,TPHCM,2010,Từ 1 tỷ 100 triệu,25 - 32 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/chung-cu-my-duc-prj3251,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/chung-cu-my-duc-prj3251; https://mogi.vn/ho-chi-minh/quan-binh-thanh/thue-nha-dat/chung-cu-my-duc-prj3251
prj3253,Chung Cư Nguyễn Huy Lượng,,Quận Bình Thạnh,TPHCM,,,,Đang bán,https://mogi.vn/chung-cu-nguyen-huy-luong-prj3253,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/chung-cu-nguyen-huy-luong-prj3253
prj3254,Chung Cư Phạm Viết Chánh,,Quận Bình Thạnh,TPHCM,,,,Đang bán,https://mogi.vn/chung-cu-pham-viet-chanh-prj3254,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/chung-cu-pham-viet-chanh-prj3254
prj3255,Chung Cư SGC Nguyễn Cửu Vân,Tổng Công Ty Xây Dựng Sài Gòn (SGC),Quận Bình Thạnh,TPHCM,2011,Từ 2 tỷ 159 triệu,43 - 54 triệu/m2,Cho thuê,https://mogi.vn/chung-cu-sgc-nguyen-cuu-van-prj3255,https://mogi.vn/ho-chi-minh/quan-binh-thanh/thue-nha-dat/chung-cu-sgc-nguyen-cuu-van-prj3255
prj3257,City Garden,Tổng Công ty Vật liệu xây dựng số 1 - TNHH Một thành viên,Quận Bình Thạnh,TPHCM,2012,Từ 4 tỷ 140 triệu,60 - 62 triệu/m2,Đang bán,https://mogi.vn/city-garden-prj3257,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/city-garden-prj3257
prj3264,Cư Xá Tân Cảng,Tập Đoàn Vingroup - Công ty CP,Quận Bình Thạnh,TPHCM,2017,,,Đang bán,https://mogi.vn/cu-xa-tan-cang-prj3264,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/cu-xa-tan-cang-prj3264
prj3267,EBM Building,,Quận Bình Thạnh,TPHCM,,,,,https://mogi.vn/ebm-building-prj3267,
prj3272,HUD Building,TỔNG CÔNG TY ĐẦU TƯ PHÁT TRIỂN NHÀ VÀ ĐÔ THỊ,Quận Bình Thạnh,TPHCM,,,,Cho thuê,https://mogi.vn/hud-building-prj3272,https://mogi.vn/ho-chi-minh/quan-binh-thanh/thue-nha-dat/hud-building-prj3272
prj3274,KDC Bình Hoà,CÔNG TY CỔ PHẦN XÂY DỰNG & KD NHÀ ĐẠI PHÚC,Quận Bình Thạnh,TPHCM,2013,Từ 1 tỷ 360 triệu,20 - 25 triệu/m2,Đang bán,https://mogi.vn/kdc-binh-hoa-prj3274,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/kdc-binh-hoa-prj3274
prj3285,Melody Tower,Công Ty TNHH Savills Việt Nam,Quận Bình Thạnh,TPHCM,,,,,https://mogi.vn/melody-tower-prj3285,
prj3291,Peace Building,,Quận Bình Thạnh,TPHCM,,,,,https://mogi.vn/peace-building-prj3291,
prj3302,Thanh Đa View,Công ty Cổ phần Thanh Yến,Quận Bình Thạnh,TPHCM,2012,,,Đang bán,https://mogi.vn/thanh-da-view-prj3302,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/thanh-da-view-prj3302
prj3304,The Hyco4 Tower,CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN THỦY LỢI 4A,Quận Bình Thạnh,TPHCM,,Từ 2 tỷ 173 triệu,41 - 58 triệu/m2,Cho thuê,https://mogi.vn/the-hyco4-tower-prj3304,https://mogi.vn/ho-chi-minh/quan-binh-thanh/thue-nha-dat/the-hyco4-tower-prj3304
prj3305,The Manor,Tập đoàn BITEXCO,Quận Bình Thạnh,TPHCM,2010,Từ 2 tỷ 400 triệu,40 - 45 triệu/m2,Cho thuê,https://mogi.vn/the-manor-prj3305,https://mogi.vn/ho-chi-minh/quan-binh-thanh/thue-nha-dat/the-manor-prj3305
prj3306,The Morning Star Plaza,Asia Project Manager Co. Ltd,Quận Bình Thạnh,TPHCM,2010,Từ 1 tỷ 680 triệu,20 - 32 triệu/m2,Đang bán,https://mogi.vn/the-morning-star-plaza-prj3306,https://mogi.vn/ho-chi-minh/quan-binh-thanh/mua-nha-dat/the-morning-star-plaza-prj3306
prj3310,TTTM - Cao Ốc VP Hàng Xanh,CÔNG TY CỔ PHẦN PHÁT TRIỂN NHÀ THỦ ĐỨC,Quận Bình Thạnh,TPHCM,,,,,https://mogi.vn/tttm-cao-oc-vp-hang-xanh-prj3310,
prj3311,V - Building,,Quận Bình Thạnh,TPHCM,,,,,https://mogi.vn/v-building-prj3311,
prj3317,Căn hộ 584 Lilama SHB Plaza,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG LILAMA SHB,Quận Gò Vấp,TPHCM,,,,Đang bán,https://mogi.vn/can-ho-584-lilama-shb-plaza-prj3317,https://mogi.vn/ho-chi-minh/quan-go-vap/mua-nha-dat/can-ho-584-lilama-shb-plaza-prj3317
prj3321,Cao ốc Dream Home,Công ty TNHH Nhà Mơ,Quận Gò Vấp,TPHCM,2015,,,Cho thuê,https://mogi.vn/cao-oc-dream-home-prj3321,https://mogi.vn/ho-chi-minh/quan-go-vap/thue-nha-dat/cao-oc-dream-home-prj3321
prj3323,Chung cư An Lộc,,Quận Gò Vấp,TPHCM,,,,Cho thuê,https://mogi.vn/chung-cu-an-loc-prj3323,https://mogi.vn/ho-chi-minh/quan-go-vap/thue-nha-dat/chung-cu-an-loc-prj3323
prj3324,Chung Cư Hà Kiều,CÔNG TY TNHH MỘT THÀNH VIÊN XÂY DỰNG VÀ KINH DOANH NHÀ PHÚ NHUẬN,Quận Gò Vấp,TPHCM,,Từ 1 tỷ 713 triệu,34 - 44 triệu/m2,,https://mogi.vn/chung-cu-ha-kieu-prj3324,
prj3327,Cityland Center Hills,Công ty TNHH Đầu tư Địa ốc Thành Phố,Quận Gò Vấp,TPHCM,2016,Từ 3 tỷ 510 triệu,39 triệu/m2,Đang bán,https://mogi.vn/cityland-center-hills-z751-prj3327,https://mogi.vn/ho-chi-minh/quan-go-vap/mua-nha-dat/cityland-center-hills-z751-prj3327
prj3330,Cụm Cao Ốc Khang Gia,CTCP ĐT&PT Địa Ốc Khang Gia,Quận Gò Vấp,TPHCM,2013,Từ 800 triệu,16 - 19 triệu/m2,Cho thuê,https://mogi.vn/cum-cao-oc-khang-gia-prj3330,https://mogi.vn/ho-chi-minh/quan-go-vap/thue-nha-dat/cum-cao-oc-khang-gia-prj3330
prj3331,KDC CityLand Garden Hills,Công ty TNHH Đầu tư Địa ốc Thành Phố,Quận Gò Vấp,TPHCM,2017,Từ,27 - 32 triệu/m2,Đang bán,https://mogi.vn/kdc-cityland-garden-hills-prj3331,https://mogi.vn/ho-chi-minh/quan-go-vap/mua-nha-dat/kdc-cityland-garden-hills-prj3331
prj3339,Phú Gia Hưng Apartment,Công ty TNHH XD - TM - DV Hà Thuận Hùng,Quận Gò Vấp,TPHCM,,Từ 1 tỷ 431 triệu,27 - 35 triệu/m2,Đang bán,https://mogi.vn/phu-gia-hung-apartment-prj3339,https://mogi.vn/ho-chi-minh/quan-go-vap/mua-nha-dat/phu-gia-hung-apartment-prj3339
prj3341,Sunny Plaza,Công ty Cổ phần bất động sản Sài Gòn Đông Dương,Quận Gò Vấp,TPHCM,2014,Từ 840 triệu,21 triệu/m2,Đang bán,https://mogi.vn/sunny-plaza-prj3341,https://mogi.vn/ho-chi-minh/quan-go-vap/mua-nha-dat/sunny-plaza-prj3341
prj3342,SunView 3 Apartment,Công ty Cổ phần Tập đoàn C.T,Quận Gò Vấp,TPHCM,2013,,,,https://mogi.vn/sunview-3-apartment-prj3342,
prj3345,Botanic Towers,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG PHÚ HƯNG GIA,Quận Phú Nhuận,TPHCM,2006,Từ 2 tỷ 816 triệu,32 - 33 triệu/m2,Cho thuê,https://mogi.vn/botanic-towers-prj3345,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/botanic-towers-prj3345
prj3346,Căn Hộ A1 A3,Công ty Cổ phần Kỹ thuật Xây dựng Phú Nhuận,Quận Phú Nhuận,TPHCM,2000,,,Cho thuê,https://mogi.vn/can-ho-a1-a3-prj3346,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/can-ho-a1-a3-prj3346
prj3353,Cao Ốc Phú Nhuận,Công ty CP Đầu tư & Phát triển Xây dựng Investco,Quận Phú Nhuận,TPHCM,2008,Từ 2 tỷ 480 triệu,31 - 33 triệu/m2,Cho thuê,https://mogi.vn/cao-oc-phu-nhuan-prj3353,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/cao-oc-phu-nhuan-prj3353
prj3356,Cao Ốc Văn Phòng Centrepoint,Công ty Cổ phần Bất động sản Refico,Quận Phú Nhuận,TPHCM,2009,Từ 10 tỷ 720 triệu,134 - 223 triệu/m2,,https://mogi.vn/cao-oc-van-phong-centrepoint-prj3356,
prj3364,Chung Cư Phan Xích Long,Công ty Đầu tư Kinh Doanh BĐS Vạn Thịnh Vượng,Quận Phú Nhuận,TPHCM,,Từ 1 tỷ 20 triệu,34 - 64 triệu/m2,Đang bán,https://mogi.vn/chung-cu-phan-xich-long-prj3364,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/mua-nha-dat/chung-cu-phan-xich-long-prj3364
prj3377,Intresco Tower,Công Ty Cổ Phần Đầu Tư Kinh Doanh Nhà,Quận Phú Nhuận,TPHCM,,,,,https://mogi.vn/intresco-tower-prj3377,
prj3378,Khu Căn Hộ Cao Cấp PN-TECHCONS,,Quận Phú Nhuận,TPHCM,2008,,,Cho thuê,https://mogi.vn/khu-can-ho-cao-cap-pn-techcons-prj3378,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/khu-can-ho-cao-cap-pn-techcons-prj3378
prj3390,The Prince Residence,Novaland Group,Quận Phú Nhuận,TPHCM,2015,,,Đang bán; Cho thuê,https://mogi.vn/the-prince-residence-prj3390,https://mogi.vn/ho-chi-minh/quan-phu-nhuan/mua-nha-dat/the-prince-residence-prj3390; https://mogi.vn/ho-chi-minh/quan-phu-nhuan/thue-nha-dat/the-prince-residence-prj3390
prj3393,ACBR Office Building,CÔNG TY CỔ PHẦN ĐỊA ỐC ACB,Quận Tân Bình,TPHCM,,,,,https://mogi.vn/acbr-office-building-prj3393,
prj3397,Bảy Hiền Tower,Công ty TNHH Long Hưng Phát,Quận Tân Bình,TPHCM,2014,,,Cho thuê,https://mogi.vn/bay-hien-tower-prj3397,https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/bay-hien-tower-prj3397
prj3398,Bee Home,Công ty Cổ phần Tập đoàn C.T,Quận Tân Bình,TPHCM,2014,,,Đang bán,https://mogi.vn/bee-home-prj3398,https://mogi.vn/ho-chi-minh/quan-tan-binh/mua-nha-dat/bee-home-prj3398
prj3399,C.T Plaza Tân Sơn Nhất,Công ty Cổ phần Tập đoàn C.T,Quận Tân Bình,TPHCM,2008,,,Cho thuê,https://mogi.vn/c-t-plaza-tan-son-nhat-prj3399,https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/c-t-plaza-tan-son-nhat-prj3399
prj3415,Carillon Apartment,TTC Land,Quận Tân Bình,TPHCM,2013,Từ 1 tỷ 512 triệu,28 - 33 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/carillon-apartment-prj3415,https://mogi.vn/ho-chi-minh/quan-tan-binh/mua-nha-dat/carillon-apartment-prj3415; https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/carillon-apartment-prj3415
prj3425,Cộng Hòa Garden,CÔNG TY CỔ PHẦN THIÊN PHÚC ĐIỀN,Quận Tân Bình,TPHCM,2014,Từ 1 tỷ 260 triệu,28 - 30 triệu/m2,Cho thuê,https://mogi.vn/cong-hoa-garden-prj3425,https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/cong-hoa-garden-prj3425
prj3437,Khu Chung Cư Bàu Cát II,Công ty Cổ phần Địa ốc Tân Bình (Tan Binh Res),Quận Tân Bình,TPHCM,2009,Từ 640 triệu,20 - 21 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/khu-chung-cu-bau-cat-ii-prj3437,https://mogi.vn/ho-chi-minh/quan-tan-binh/mua-nha-dat/khu-chung-cu-bau-cat-ii-prj3437; https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/khu-chung-cu-bau-cat-ii-prj3437
prj3447,Saigon Airport Plaza,CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG PHÚ HƯNG GIA,Quận Tân Bình,TPHCM,2013,,,Đang bán; Cho thuê,https://mogi.vn/saigon-airport-plaza-prj3447,https://mogi.vn/ho-chi-minh/quan-tan-binh/mua-nha-dat/saigon-airport-plaza-prj3447; https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/saigon-airport-plaza-prj3447
prj3450,Scetpa Building,TỔNG CÔNG TY THÁI SƠN,Quận Tân Bình,TPHCM,,,,,https://mogi.vn/scetpa-building-prj3450,
prj3454,Thành Công Tower 2,CÔNG TY CỔ PHẦN DỆT MAY-ĐẦU TƯ-THƯƠNG MẠI THÀNH CÔNG (TCG),Quận Tân Bình,TPHCM,,,,,https://mogi.vn/thanh-cong-tower-2-prj3454,
prj3456,The Harmona Apartment,CÔNG TY CỔ PHẦN THANH NIÊN,Quận Tân Bình,TPHCM,2012,Từ 1 tỷ 176 triệu,24 - 26 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/the-harmona-apartment-prj3456,https://mogi.vn/ho-chi-minh/quan-tan-binh/mua-nha-dat/the-harmona-apartment-prj3456; https://mogi.vn/ho-chi-minh/quan-tan-binh/thue-nha-dat/the-harmona-apartment-prj3456
prj3467,Waseco Building,Công Ty CP Đầu Tư & Xây Dựng Cấp Thoát Nước,Quận Tân Bình,TPHCM,,,,,https://mogi.vn/waseco-building-prj3467,
prj3469,Âu Cơ Tower,CÔNG TY CỔ PHẦN ĐẦU TƯ NĂM BẢY BẢY,Quận Tân Phú,TPHCM,2012,Từ 1 tỷ 122 triệu,22 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/au-co-tower-prj3469,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/au-co-tower-prj3469; https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/au-co-tower-prj3469
prj3470,Căn Hộ 584 Lilama SHB,Công ty Cổ phần Khai thác GTVT 584,Quận Tân Phú,TPHCM,,,,Đang bán,https://mogi.vn/can-ho-584-lilama-shb-prj3470,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/can-ho-584-lilama-shb-prj3470
prj3471,Căn Hộ An Phú Lũy Bán Bích,CÔNG TY CỔ PHẦN ĐẦU TƯ KINH DOANH ĐỊA ỐC HƯNG THỊNH,Quận Tân Phú,TPHCM,2017,Từ 1 tỷ 378 triệu,26 - 30 triệu/m2,Cho thuê,https://mogi.vn/can-ho-an-phu-luy-ban-bich-prj3471,https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/can-ho-an-phu-luy-ban-bich-prj3471
prj3475,Căn Hộ Fortuna,CÔNG TY TNHH DỊCH VỤ THƯƠNG MẠI KIM HONG,Quận Tân Phú,TPHCM,2012,Từ 1 tỷ 50 triệu,25 - 33 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/can-ho-fortuna-prj3475,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/can-ho-fortuna-prj3475; https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/can-ho-fortuna-prj3475
prj3479,Căn Hộ Quang Thái,CÔNG TY TNHH ĐẦU TƯ - XÂY DỰNG - THƯƠNG MẠI - ĐỊA ỐC QUANG THÁI,Quận Tân Phú,TPHCM,,,,Đang bán; Cho thuê,https://mogi.vn/can-ho-quang-thai-prj3479,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/can-ho-quang-thai-prj3479; https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/can-ho-quang-thai-prj3479
prj3480,Căn Hộ Sacomreal Hòa Bình,,Quận Tân Phú,TPHCM,,,,Cho thuê,https://mogi.vn/can-ho-sacomreal-hoa-binh-prj3480,https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/can-ho-sacomreal-hoa-binh-prj3480
prj3481,Cao Ốc Khang Phú,CTCP ĐT&PT Địa Ốc Khang Gia,Quận Tân Phú,TPHCM,,Từ 2 tỷ 284 triệu,31 - 34 triệu/m2,Đang bán,https://mogi.vn/cao-oc-khang-phu-prj3481,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/cao-oc-khang-phu-prj3481
prj3483,Chung Cư Cao Cấp An Bình,Công ty CP Địa Ốc Sài Gòn,Quận Tân Phú,TPHCM,,Từ 1 tỷ 113 triệu,15 - 25 triệu/m2,Đang bán,https://mogi.vn/chung-cu-cao-cap-an-binh-prj3483,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/chung-cu-cao-cap-an-binh-prj3483
prj3493,Khang Gia Tân Hương,CTCP ĐT&PT Địa Ốc Khang Gia,Quận Tân Phú,TPHCM,2013,Từ 918 triệu,17 - 22 triệu/m2,Cho thuê,https://mogi.vn/khang-gia-tan-huong-prj3493,https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/khang-gia-tan-huong-prj3493
prj3496,Thành Công Tower 1,,Quận Tân Phú,TPHCM,,,,Đang bán,https://mogi.vn/khu-can-ho-cao-cap-thanh-cong-tower-1-prj3496,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/khu-can-ho-cao-cap-thanh-cong-tower-1-prj3496
prj3506,Tân Hương Tower,Đang cập nhật,Quận Tân Phú,TPHCM,2015,Từ 1 tỷ 127 triệu,23 - 29 triệu/m2,Cho thuê,https://mogi.vn/tan-huong-tower-prj3506,https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/tan-huong-tower-prj3506
prj3508,Tanibuilding Sơn Kỳ 1,,Quận Tân Phú,TPHCM,,Từ 1 tỷ 680 triệu,32 - 41 triệu/m2,Đang bán,https://mogi.vn/tanibuilding-son-ky-1-prj3508,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/tanibuilding-son-ky-1-prj3508
prj3509,Tanibuilding Sơn Kỳ 2,,Quận Tân Phú,TPHCM,,Từ 1 tỷ 430 triệu,28 - 37 triệu/m2,Đang bán; Cho thuê,https://mogi.vn/tanibuilding-son-ky-2-prj3509,https://mogi.vn/ho-chi-minh/quan-tan-phu/mua-nha-dat/tanibuilding-son-ky-2-prj3509; https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/tanibuilding-son-ky-2-prj3509
prj3511,The Rubyland,CÔNG TY CỔ PHẦN TÂN HOÀNG THẮNG,Quận Tân Phú,TPHCM,,Từ 1 tỷ 120 triệu,20 - 28 triệu/m2,Cho thuê,https://mogi.vn/the-rubyland-prj3511,https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/the-rubyland-prj3511
prj3514,Trung Đông Plaza,,Quận Tân Phú,TPHCM,,Từ 1 tỷ 269 triệu,23 - 41 triệu/m2,Cho thuê,https://mogi.vn/trung-dong-plaza-prj3514,https://mogi.vn/ho-chi-minh/quan-tan-phu/thue-nha-dat/trung-dong-plaza-prj3514
prj3516,4S Riverside Bình Triệu,Công ty XD và PT Nhà Thành Trường Lộc,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2014,Từ 1 tỷ 440 triệu,18 - 22 triệu/m2,Cho thuê,https://mogi.vn/4s-riverside-binh-trieu-prj3516,https://mogi.vn/ho-chi-minh/quan-thu-duc/thue-nha-dat/4s-riverside-binh-trieu-prj3516
prj3517,4S Riverside Linh Đông,Công ty XD và PT Nhà Thành Trường Lộc,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2011,Từ 786 triệu 500 nghìn,12 - 19 triệu/m2,Đang bán,https://mogi.vn/4s-riverside-linh-dong-prj3517,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/4s-riverside-linh-dong-prj3517
prj3525,Căn Hộ Linh Trung,Công ty CP BĐS Sài Gòn Vina,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2016,Từ 477 triệu 300 nghìn,12 - 15 triệu/m2,Đang bán,https://mogi.vn/can-ho-linh-trung-prj3525,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/can-ho-linh-trung-prj3525
prj3527,Cao Ốc TDH - Bình Chiểu,Cty CP Nhà Hoà Bình,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2010,,,Đang bán,https://mogi.vn/cao-oc-tdh-binh-chieu-prj3527,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/cao-oc-tdh-binh-chieu-prj3527
prj3529,Cheery 4 Complex,Công Ty CP TV - TM - DV Địa Ốc Hoàng Quân,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2014,Từ 667 triệu 800 nghìn,12 triệu/m2,Đang bán,https://mogi.vn/cheery-4-complex-prj3529,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/cheery-4-complex-prj3529
prj3532,Chung Cư Mỹ Kim,CÔNG TY CP XD SỐ 5,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2011,Từ 1 tỷ 792 triệu,32 - 39 triệu/m2,,https://mogi.vn/chung-cu-my-kim-prj3532,
prj3533,Chung Cư Tam Bình,CÔNG TY CỔ PHẦN ĐỊA ỐC SÀI GÒN,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2015,Từ 1 tỷ 360 triệu,17 - 19 triệu/m2,Đang bán,https://mogi.vn/chung-cu-tam-binh-prj3533,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/chung-cu-tam-binh-prj3533
prj3534,Chung Cư TDH - Trường Thọ,Công ty Tư Vấn CID ( Singapore),Quận Thủ Đức (TP. Thủ Đức),TPHCM,2011,Từ 1 tỷ 64 triệu,14 - 15 triệu/m2,Đang bán,https://mogi.vn/chung-cu-tdh-truong-tho-prj3534,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/chung-cu-tdh-truong-tho-prj3534
prj3535,Chương Dương Golden Land,CÔNG TY CỔ PHẦN CHƯƠNG DƯƠNG,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2006,,,,https://mogi.vn/chuong-duong-golden-land-prj3535,
prj3544,KDC Hồng Long,Công ty TNHH Sản xuất Thương mại Xây dựng Dịch vụ Hồng Long,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,Từ 1 tỷ 994 triệu,39 - 65 triệu/m2,Cho thuê,https://mogi.vn/kdc-hong-long-prj3544,https://mogi.vn/ho-chi-minh/quan-thu-duc/thue-nha-dat/kdc-hong-long-prj3544
prj3546,KDC Savico Hiệp Bình Phước - Tam Bình,,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,Từ,26 - 41 triệu/m2,Đang bán,https://mogi.vn/kdc-savico-hiep-binh-phuoc-tam-binh-prj3546,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/kdc-savico-hiep-binh-phuoc-tam-binh-prj3546
prj3552,Khu Dân Cư Hưng Phú,,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/khu-dan-cu-hung-phu-prj3552,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/khu-dan-cu-hung-phu-prj3552
prj3555,Khu Dân Cư Sông Đà,Công ty CP Đầu tư Đại Hải,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,,,Đang bán,https://mogi.vn/khu-dan-cu-song-da-prj3555,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/khu-dan-cu-song-da-prj3555
prj3556,Khu Dân Cư Tam Bình,,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2012,,,Đang bán,https://mogi.vn/khu-dan-cu-tam-binh-prj3556,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/khu-dan-cu-tam-binh-prj3556
prj3559,Khu Đô Thị Mới Bình Chiểu,CTCP Phát Triển Nhà Thủ Đức,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/khu-do-thi-moi-binh-chieu-prj3559,
prj3562,Lan Phương MHBR Tower,Công Ty TNHH SX-TM Lan Phương,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2012,Từ 1 tỷ 54 triệu,17 - 22 triệu/m2,Đang bán,https://mogi.vn/lan-phuong-mhbr-tower-prj3562,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/lan-phuong-mhbr-tower-prj3562
prj3564,Newtown Apartment,Công ty TNHH Bất động sản CÔNG MINH,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2011,,,Đang bán,https://mogi.vn/newtown-apartment-prj3564,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/newtown-apartment-prj3564
prj3566,PetroVietnam Green House,Công ty Cổ phần Địa ốc Dầu Khí,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2012,,,,https://mogi.vn/petrovietnam-green-house-prj3566,
prj3571,Goldland Plaza,Công ty CP XNK tổng hợp và Đầu tư TP.HCM,Quận 6,TPHCM,2016,,,,https://mogi.vn/goldland-plaza-prj3571,
prj3574,Sunview Town,Tập đoàn Đất Xanh,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2014,,,Đang bán,https://mogi.vn/sunview-town-prj3574,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/sunview-town-prj3574
prj3579,Thủ Đức Garden Homes,Công ty TNHH Xây dựng Trang trí Việt Quốc,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,Từ 13 tỷ 440 triệu,96 - 173 triệu/m2,Đang bán,https://mogi.vn/thu-duc-garden-homes-prj3579,https://mogi.vn/ho-chi-minh/quan-thu-duc/mua-nha-dat/thu-duc-garden-homes-prj3579
prj3580,TNT Building,Đang cập nhật,Quận Thủ Đức (TP. Thủ Đức),TPHCM,,,,,https://mogi.vn/tnt-building-prj3580,
prj3581,Trung Tâm Thương Mại – Căn Hộ Aquila Plaza,CTy CP BĐS Dệt May Việt Nam,Quận Thủ Đức (TP. Thủ Đức),TPHCM,2013,,,,https://mogi.vn/trung-tam-thuong-mai-can-ho-aquila-plaza-prj3581,
prj3911,Tecco Central Home,Công ty CP Đầu tư Xây dựng và Ứng dụng Công nghệ mới (TECCO),Quận Bình Thạnh,TPHCM,2017,,,Cho thuê,https://mogi.vn/tecco-central-home-prj3911,https://mogi.vn/ho-chi-minh/quan-binh-thanh/thue-nha-dat/tecco-central-home-prj3911
prj4404,Cao Ốc Nguyễn Phúc Nguyên,Công ty CP hợp tác Kinh tế - XNK Savimex,Quận 3,TPHCM,,Từ 3 tỷ 245 triệu,42 - 55 triệu/m2,Cho thuê,https://mogi.vn/cao-oc-nguyen-phuc-nguyen-prj4404,https://mogi.vn/ho-chi-minh/quan-3/thue-nha-dat/cao-oc-nguyen-phuc-nguyen-prj4404
